2,2,2,2,2,2,2,2,2,2,2
0,1,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,1,0
0,1,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,1,0,0,0,0
0,1,0,0,0,1,7,0,0,0,0
0,1,0,0,1,0,0,8,0,0,7
0,1,0,0,0,0,0,0,7,0,8
0,1,0,0,0,0,0,0,0,8,7
0,1,0,0,0,0,0,7,8,7,8
